2025-11-29 12:12:45.079 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 13:50:28.879 [http-nio-8080-exec-8] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:28.879 [http-nio-8080-exec-9] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 76e220ec-4abd-8f89-5b18-a588cb8bee61, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:28.938 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.939 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:28.939 [http-nio-8080-exec-10] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 83e8fbe3-af15-8f28-9824-91f66dbc3c43
2025-11-29 13:50:28.950 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.951 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:28.952 [http-nio-8080-exec-1] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:50:28.977 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:50:28.981 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:50:28.983 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.984 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:50:00","totalVisits":392,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:50:29.384 [http-nio-8080-exec-4] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:29.384 [http-nio-8080-exec-5] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 83e8fbe3-af15-8f28-9824-91f66dbc3c43, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:29.439 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:29.440 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:29.441 [http-nio-8080-exec-6] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 10edf580-d9e7-f70e-d367-be9c1bf65336
2025-11-29 13:50:29.452 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:29.453 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:29.453 [http-nio-8080-exec-7] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:50:29.482 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:50:29.486 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 5ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:50:29.488 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:29.489 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:50:00","totalVisits":393,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:51:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:51:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:51:00.002406300，文章总数=3
2025-11-29 13:51:02.060 [http-nio-8080-exec-1] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 10edf580-d9e7-f70e-d367-be9c1bf65336, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:51:02.060 [http-nio-8080-exec-10] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:51:02.561 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:51:02.562 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:51:02.563 [http-nio-8080-exec-3] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 33a991a7-99bc-4539-fcb8-6155096d638d
2025-11-29 13:51:02.575 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:51:02.576 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:51:02.576 [http-nio-8080-exec-2] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:51:02.778 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:51:02.779 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:51:02.781 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:51:02.785 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:51:02.791 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:51:02.792 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:51:02.793 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:51:02.795 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:51:00","totalVisits":394,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:52:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:52:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:52:00.003922900，文章总数=3
2025-11-29 13:52:02.779 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:52:02.780 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:52:02.781 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:52:02.783 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:52:00","totalVisits":394,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:53:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:53:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:53:00.002754800，文章总数=3
2025-11-29 13:53:02.781 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:02.781 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:53:02.783 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:02.785 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:53:00","totalVisits":394,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:53:39.027 [http-nio-8080-exec-3] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 33a991a7-99bc-4539-fcb8-6155096d638d, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:53:39.027 [http-nio-8080-exec-2] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:53:39.553 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:39.553 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:53:39.554 [http-nio-8080-exec-5] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 59c5686a-807b-2d58-7960-f196cfdb551d
2025-11-29 13:53:39.566 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:39.569 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: 101 错误
2025-11-29 13:53:39.569 [http-nio-8080-exec-4] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:53:39.780 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:39.781 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:53:39.782 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:53:39.786 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:53:39.790 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:39.790 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:53:39.791 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:53:39.794 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:53:00","totalVisits":395,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:54:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:54:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:54:00.003533800，文章总数=3
2025-11-29 13:54:39.782 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:54:39.783 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:54:39.784 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:54:39.785 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:54:00","totalVisits":395,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:55:00.002 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:55:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:55:00.004189900，文章总数=3
2025-11-29 13:55:39.782 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:55:39.782 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:55:39.783 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:55:39.785 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:55:00","totalVisits":395,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:56:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:56:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:56:00.003046900，文章总数=3
2025-11-29 13:56:39.783 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:56:39.783 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:56:39.784 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:56:39.785 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:56:00","totalVisits":395,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:57:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:57:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:57:00.002913800，文章总数=3
2025-11-29 13:57:39.782 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:57:39.782 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:57:39.783 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:57:39.784 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:57:00","totalVisits":395,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:58:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:58:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:58:00.002219800，文章总数=3
2025-11-29 13:58:39.782 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
